Date,T2M_West,PRCP_West,T2M_DEV_West,PRCP_DEV_West,T2M_Sarawak,PRCP_Sarawak,T2M_DEV_Sarawak,PRCP_DEV_Sarawak,T2M_Sabah,PRCP_Sabah,T2M_DEV_Sabah,PRCP_DEV_Sabah,T2M_NAT,PRCP_NAT,T2M_DEV_NAT,PRCP_DEV_NAT
2010-05,27.52962962962963,211.60666666666668,0.5731481481481495,5.538966861598453,25.612888888888886,306.33155555555555,0.25522807017543414,49.187040935672485,25.787307692307692,220.24269230769232,0.25953441295546753,5.283906882591111,28.862083333333334,152.35296875,0.42945723684210435,-6.750773026315784
2010-06,26.409629629629627,229.21648148148148,-0.05730019493177707,49.943654970760235,24.921777777777777,278.8451111111111,-0.023660818713448606,22.897953216374276,25.181153846153848,245.7069230769231,0.16777327935222885,27.86615384615385,28.14526041666667,206.31317708333333,-0.012201206140350251,36.124613486842094
2010-07,25.933703703703706,223.24777777777777,-0.2170760233918081,49.95492202729042,24.383333333333333,400.6128888888889,-0.3641871345029237,172.4483157894737,24.588076923076922,234.195,-0.13471659919028411,3.2270445344129826,27.592447916666668,238.64604166666666,-0.2472231359649122,60.66468475877193
2010-08,26.009814814814813,182.97166666666666,-0.09647173489278771,-25.843606237816772,24.64111111111111,439.1693333333333,-0.14601169590643437,164.51287719298244,24.782307692307693,299.46846153846155,-0.029838056680159042,64.27775303643725,27.643541666666668,182.16473958333333,-0.04753837719298204,0.9646874999999966
2010-09,26.129814814814814,216.48851851851853,0.038499025341128146,-5.811306042884979,24.592222222222226,358.8622222222222,-0.2437076023391782,98.45990643274854,24.80115384615385,260.7096153846154,-0.07791497975708239,28.606113360323917,27.66786458333333,210.37765625,0.0335169956140291,16.114067982456135
2010-10,25.936851851851852,193.07666666666665,-0.14744639376218416,-80.18195906432754,24.564444444444447,345.36333333333334,-0.20480701754385677,25.347403508771947,24.652307692307694,187.74346153846153,-0.20967611336032377,-70.26273279352228,27.623802083333334,241.40322916666665,0.039136513157899344,5.009364035087685
2010-11,25.46148148148148,384.02592592592595,-0.3358187134502906,-20.294580896686114,24.465333333333334,379.67688888888887,-0.22323976608187124,4.979052631578895,24.499615384615385,299.2823076923077,-0.31210526315789267,27.254999999999995,26.94453125,298.9856770833333,-0.3194682017543826,-23.91623081140358
2010-12,24.62851851851852,336.08314814814815,-0.6664814814814832,-52.41502923976611,24.016000000000002,339.5155555555556,-0.5359532163742671,-72.21414035087719,24.11653846153846,354.95730769230767,-0.4953036437246965,52.957975708501976,26.142083333333332,328.63244791666665,-0.555567434210527,-5.333273026315794
2011-01,24.405370370370374,314.97,-0.674093567251461,83.99304093567255,23.790444444444443,453.9575555555556,-0.5890409356725179,29.543976608187165,23.739615384615384,504.3273076923077,-0.4843319838056672,182.88186234817817,25.648229166666667,319.25755208333334,-0.57280153508772,107.83403782894737
2011-02,25.053333333333335,54.04277777777778,-0.3473781676413239,-78.70703703703703,23.999111111111112,268.4277777777778,-0.43190643274853713,-28.29787134502925,23.762307692307694,338.79192307692307,-0.4987651821862329,152.16,25.968697916666667,73.07109375,-0.39927357456140555,-34.92880482456141
