Date,Production,Mature_Area,Immature_Area,Total_Area,Yield,Trend,ONI_lag12,PRCP,TAVG,PRCP_CLIM,TAVG_CLIM,PRCP_DEV,TAVG_DEV,PRCP_DEV_3m,TAVG_DEV_3m,Month
2017-12,1834167,5110713.0,700432.0,5811145.0,0.35888671502391156,35,-0.45,238.631,26.735,333.9657368421053,26.697578947368424,-95.33473684210529,0.03742105263157569,-18.358877192982447,0.047543859649122076,12.0
2018-01,1586653,5189344.0,659986.0,5849330.0,0.3057521336030142,36,-0.19,314.118,26.011,211.4235789473684,26.221052631578946,102.69442105263158,-0.2100526315789466,16.795245614035093,-0.06487719298245646,1.0
2018-02,1342805,5189344.0,659986.0,5849330.0,0.25876199380885134,37,-0.02,68.013,26.086,107.99978947368422,26.368052631578948,-39.98678947368421,-0.28205263157894933,-10.875701754385972,-0.15156140350877342,2.0
2018-03,1574079,5189344.0,659986.0,5849330.0,0.30332909130710933,38,0.18,98.476,27.06,130.4251052631579,27.087105263157895,-31.94910526315789,-0.027105263157896076,10.252842105263161,-0.17307017543859735,3.0
2018-04,1558769,5189344.0,659986.0,5849330.0,0.30037881474036027,39,0.31,112.941,27.675,132.293,27.949789473684213,-19.352000000000004,-0.274789473684212,-30.429298245614035,-0.19464912280701915,4.0
2018-05,1525490,5189344.0,659986.0,5849330.0,0.2939658654350145,40,0.4,161.334,28.222,159.10384210526317,28.43263157894737,2.230157894736834,-0.21063157894736761,-16.356982456140354,-0.17084210526315857,5.0
2018-06,1332705,5189344.0,659986.0,5849330.0,0.2568156977066851,41,0.39,165.021,28.022,170.18857894736843,28.15736842105263,-5.16757894736844,-0.13536842105263247,-7.42980701754387,-0.20692982456140405,6.0
2018-07,1503220,5189344.0,659986.0,5849330.0,0.28967437888103004,42,0.19,155.705,27.709,177.9814210526316,27.839684210526315,-22.276421052631576,-0.13068421052631507,-8.404614035087727,-0.15889473684210506,7.0
2018-08,1620605,5189344.0,659986.0,5849330.0,0.31229477174764286,43,-0.07,115.962,27.644,181.2001052631579,27.69105263157895,-65.23810526315789,-0.0470526315789499,-30.894035087719303,-0.10436842105263248,8.0
2018-09,1853602,5189344.0,659986.0,5849330.0,0.35719389579877536,44,-0.34,185.045,27.489,194.26363157894738,27.634315789473685,-9.218631578947395,-0.14531578947368473,-32.24438596491229,-0.10768421052631656,9.0
2018-10,1964954,5189344.0,659986.0,5849330.0,0.37865171397386643,45,-0.6,263.732,27.502,236.39394736842104,27.58478947368421,27.33805263157899,-0.08278947368421186,-15.706228070175433,-0.09171929824561549,10.0
2018-11,1845222,5189344.0,659986.0,5849330.0,0.3555790481417304,46,-0.77,274.235,27.385,322.901947368421,27.264,-48.666947368421006,0.12100000000000222,-10.182508771929804,-0.03570175438596479,11.0
2018-12,1808038,5189344.0,659986.0,5849330.0,0.34841359524440857,47,-0.86,299.604,27.172,333.9657368421053,26.697578947368424,-34.3617368421053,0.47442105263157686,-18.563543859649105,0.17087719298245574,12.0
2019-01,1737461,5216822.0,683335.0,5900157.0,0.3330496996063887,48,-0.77,157.81,26.85,211.4235789473684,26.221052631578946,-53.61357894736841,0.6289473684210556,-45.54742105263157,0.4081228070175449,1.0
2019-02,1544518,5216822.0,683335.0,5900157.0,0.29606492228410325,49,-0.71,57.058,26.924,107.99978947368422,26.368052631578948,-50.94178947368422,0.5559473684210516,-46.30570175438598,0.5531052631578947,2.0
2019-03,1672058,5216822.0,683335.0,5900157.0,0.3205127566169595,50,-0.57,53.412,27.486,130.4251052631579,27.087105263157895,-77.01310526315788,0.39889473684210586,-60.5228245614035,0.5279298245614044,3.0
2019-04,1649368,5216822.0,683335.0,5900157.0,0.3161633653592168,51,-0.39,108.603,28.383,132.293,27.949789473684213,-23.690000000000012,0.4332105263157864,-50.548298245614035,0.46268421052631464,4.0
2019-05,1671467,5216822.0,683335.0,5900157.0,0.32039946925542023,52,-0.13,133.352,28.673,159.10384210526317,28.43263157894737,-25.751842105263165,0.24036842105262934,-42.15164912280702,0.35749122807017386,5.0
2019-06,1510957,5216822.0,683335.0,5900157.0,0.2896316953118201,53,0.06,226.346,28.246,170.18857894736843,28.15736842105263,56.15742105263158,0.08863157894736773,2.2385263157894664,0.2540701754385945,6.0
2019-07,1740759,5216822.0,683335.0,5900157.0,0.3336818852550461,54,0.14,106.712,28.046,177.9814210526316,27.839684210526315,-71.26942105263159,0.20631578947368467,-13.621280701754392,0.17843859649122726,7.0
2019-08,1821548,5216822.0,683335.0,5900157.0,0.34916813339615577,55,0.27,116.408,27.825,181.2001052631579,27.69105263157895,-64.7921052631579,0.13394736842105104,-26.63470175438597,0.14296491228070116,8.0
2019-09,1842433,5216822.0,683335.0,5900157.0,0.3531715285666254,56,0.53,117.108,27.782,194.26363157894738,27.634315789473685,-77.15563157894738,0.14768421052631453,-71.07238596491229,0.16264912280701674,9.0
2019-10,1795841,5216822.0,683335.0,5900157.0,0.3442404207005721,57,0.81,217.537,27.585,236.39394736842104,27.58478947368421,-18.856947368421032,0.00021052631579010495,-53.60156140350876,0.09394736842105189,10.0
2019-11,1538053,5216822.0,683335.0,5900157.0,0.2948256620601585,58,0.97,242.138,27.483,322.901947368421,27.264,-80.76394736842101,0.2190000000000012,-58.925508771929806,0.12229824561403528,11.0
2019-12,1333904,5216822.0,683335.0,5900157.0,0.25569283368303536,59,0.92,253.574,26.55,333.9657368421053,26.697578947368424,-80.39173684210527,-0.14757894736842303,-60.004210526315774,0.02387719298245609,12.0
2020-01,1171534,5231743.0,633554.0,5865297.0,0.2239280484534504,60,0.89,93.495,26.688,211.4235789473684,26.221052631578946,-117.92857894736841,0.466947368421053,-93.02808771929824,0.17945614035087706,1.0
2020-02,1288515,5231743.0,633554.0,5865297.0,0.24628790060979677,61,0.86,82.734,26.794,107.99978947368422,26.368052631578948,-25.265789473684222,0.42594736842105263,-74.52870175438596,0.24843859649122754,2.0
2020-03,1401481,5231743.0,633554.0,5865297.0,0.2678803221029779,62,0.84,68.415,27.552,130.4251052631579,27.087105263157895,-62.01010526315788,0.4648947368421048,-68.40149122807017,0.45259649122807016,3.0
2020-04,1652771,5231743.0,633554.0,5865297.0,0.31591211571363503,63,0.77,190.285,28.157,132.293,27.949789473684213,57.99199999999999,0.2072105263157873,-9.761298245614038,0.36601754385964824,4.0
2020-05,1651336,5231743.0,633554.0,5865297.0,0.3156378285401252,64,0.64,144.468,28.583,159.10384210526317,28.43263157894737,-14.63584210526318,0.1503684210526295,-6.217982456140358,0.27415789473684055,5.0
2020-06,1885742,5231743.0,633554.0,5865297.0,0.3604423994068516,65,0.52,234.595,28.055,170.18857894736843,28.15736842105263,64.40642105263157,-0.10236842105263122,35.9208596491228,0.08507017543859519,6.0
2020-07,1807397,5231743.0,633554.0,5865297.0,0.345467466578538,66,0.33,236.604,27.596,177.9814210526316,27.839684210526315,58.622578947368424,-0.24368421052631462,36.13105263157894,-0.06522807017543879,7.0
2020-08,1863309,5231743.0,633554.0,5865297.0,0.35615453587838697,67,0.19,132.952,27.888,181.2001052631579,27.69105263157895,-48.248105263157896,0.19694736842105343,24.9269649122807,-0.049701754385964136,8.0
2020-09,1869256,5231743.0,633554.0,5865297.0,0.3572912507361313,68,0.23,239.259,27.528,194.26363157894738,27.634315789473685,44.9953684210526,-0.1063157894736868,18.45661403508771,-0.05101754385964933,9.0
2020-10,1724559,5231743.0,633554.0,5865297.0,0.32963373774285165,69,0.39,224.909,27.444,236.39394736842104,27.58478947368421,-11.484947368421047,-0.14078947368421169,-4.9125614035087795,-0.016719298245615022,10.0
2020-11,1491074,5231743.0,633554.0,5865297.0,0.2850052076334789,70,0.58,361.872,27.073,322.901947368421,27.264,38.970052631578994,-0.19099999999999895,24.16015789473685,-0.14603508771929916,11.0
2020-12,1333639,5231743.0,633554.0,5865297.0,0.25491294201569153,71,0.66,267.817,26.592,333.9657368421053,26.697578947368424,-66.14873684210528,-0.10557894736842499,-12.887877192982444,-0.14578947368421188,12.0
2021-01,1126457,5221085.0,516646.0,5737731.0,0.21575151525018268,72,0.64,258.089,25.82,211.4235789473684,26.221052631578946,46.66542105263159,-0.40105263157894555,6.4955789473684336,-0.23254385964912316,1.0
2021-02,1108236,5221085.0,516646.0,5737731.0,0.21226162761188527,73,0.63,66.199,25.851,107.99978947368422,26.368052631578948,-41.80078947368422,-0.5170526315789488,-20.428035087719305,-0.34122807017543977,2.0
2021-03,1423483,5221085.0,516646.0,5737731.0,0.27264122304080474,74,0.53,193.867,26.843,130.4251052631579,27.087105263157895,63.4418947368421,-0.24410526315789483,22.768842105263158,-0.3874035087719297,3.0
2021-04,1528121,5221085.0,516646.0,5737731.0,0.29268265121138615,75,0.3,131.602,27.805,132.293,27.949789473684213,-0.6910000000000025,-0.14478947368421302,6.983368421052627,-0.3019824561403522,4.0
2021-05,1571525,5221085.0,516646.0,5737731.0,0.30099586580184,76,0.01,184.445,28.287,159.10384210526317,28.43263157894737,25.341157894736824,-0.1456315789473699,29.364017543859642,-0.17817543859649257,5.0
2021-06,1606187,5221085.0,516646.0,5737731.0,0.3076347157726794,77,-0.23,150.784,28.021,170.18857894736843,28.15736842105263,-19.404578947368435,-0.13636842105263014,1.7485263157894622,-0.14226315789473767,6.0
2021-07,1527761,5221085.0,516646.0,5737731.0,0.29261370002595244,78,-0.36,184.596,27.866,177.9814210526316,27.839684210526315,6.614578947368415,0.02631578947368496,4.1837192982456015,-0.08522807017543836,7.0
2021-08,1710356,5221085.0,516646.0,5737731.0,0.3275863158711264,79,-0.53,244.032,27.493,181.2001052631579,27.69105263157895,62.831894736842116,-0.1980526315789497,16.680631578947366,-0.10270175438596496,8.0
2021-09,1703740,5221085.0,516646.0,5737731.0,0.3263191463077119,80,-0.85,203.972,27.581,194.26363157894738,27.634315789473685,9.708368421052626,-0.05331578947368598,26.384947368421052,-0.07501754385965025,9.0
2021-10,1725837,5221085.0,516646.0,5737731.0,0.33055140837584523,81,-1.12,196.76,27.858,236.39394736842104,27.58478947368421,-39.63394736842105,0.2732105263157898,10.968771929824564,0.007280701754384704,10.0
2021-11,1634932,5221085.0,516646.0,5737731.0,0.31314027639848807,82,-1.2,308.753,27.414,322.901947368421,27.264,-14.148947368421034,0.15000000000000213,-14.691508771929819,0.12329824561403531,11.0
2021-12,1449719,5221085.0,516646.0,5737731.0,0.27766623221035475,83,-1.08,315.372,26.794,333.9657368421053,26.697578947368424,-18.593736842105272,0.09642105263157674,-24.125543859649117,0.17321052631578956,12.0
2022-01,1253581,5127290.0,547452.0,5674742.0,0.244491924583942,84,-0.91,147.962,26.415,211.4235789473684,26.221052631578946,-63.46157894736842,0.1939473684210533,-32.06808771929824,0.14678947368421072,1.0
2022-02,1137462,5127290.0,547452.0,5674742.0,0.22184467818282172,85,-0.79,273.407,26.638,107.99978947368422,26.368052631578948,165.40721052631577,0.2699473684210538,27.78396491228069,0.18677192982456128,2.0
2022-03,1411223,5127290.0,547452.0,5674742.0,0.2752376011499252,86,-0.71,139.636,27.344,130.4251052631579,27.087105263157895,9.210894736842107,0.2568947368421064,37.052175438596485,0.24026315789473784,3.0
2022-04,1462053,5127290.0,547452.0,5674742.0,0.28515122023525097,87,-0.55,163.639,27.877,132.293,27.949789473684213,31.346000000000004,-0.07278947368421385,68.65470175438595,0.15135087719298213,4.0
2022-05,1461029,5127290.0,547452.0,5674742.0,0.28495150459599516,88,-0.39,184.175,28.45,159.10384210526317,28.43263157894737,25.071157894736842,0.017368421052630367,21.87601754385965,0.06715789473684097,5.0
2022-06,1545111,5127290.0,547452.0,5674742.0,0.3013504209826243,89,-0.3,199.173,27.992,170.18857894736843,28.15736842105263,28.984421052631575,-0.16536842105263005,28.46719298245614,-0.07359649122807117,6.0
2022-07,1573563,5127290.0,547452.0,5674742.0,0.3068995512249161,90,-0.35,172.669,28.125,177.9814210526316,27.839684210526315,-5.312421052631578,0.2853157894736853,16.247719298245613,0.04577192982456187,7.0
2022-08,1725787,5127290.0,547452.0,5674742.0,0.33658852922303983,91,-0.45,197.727,27.807,181.2001052631579,27.69105263157895,16.52689473684211,0.11594736842105036,13.39963157894737,0.07863157894736854,8.0
2022-09,1770441,5127290.0,547452.0,5674742.0,0.3452976133591039,92,-0.63,212.076,27.635,194.26363157894738,27.634315789473685,17.81236842105261,0.0006842105263160647,9.675614035087714,0.13398245614035056,9.0
2022-10,1813596,5127290.0,547452.0,5674742.0,0.3537143403240308,93,-0.76,333.61,27.214,236.39394736842104,27.58478947368421,97.21605263157898,-0.3707894736842121,43.851771929824565,-0.08471929824561523,10.0
2022-11,1680741,5127290.0,547452.0,5674742.0,0.32780299144382313,94,-0.91,304.34,27.152,322.901947368421,27.264,-18.561947368421045,-0.11199999999999832,32.15549122807018,-0.1607017543859648,11.0
2022-12,1618833,5127290.0,547452.0,5674742.0,0.31572877680022,95,-0.87,445.738,26.589,333.9657368421053,26.697578947368424,111.77226315789471,-0.1085789473684251,63.47545614035088,-0.19712280701754517,12.0
2023-01,1380410,5130172.0,522397.0,5652569.0,0.2690767483039555,96,-0.82,277.839,26.129,211.4235789473684,26.221052631578946,66.41542105263159,-0.0920526315789445,53.208578947368416,-0.10421052631578931,1.0
2023-02,1253573,5130172.0,522397.0,5652569.0,0.24435301584430308,97,-0.79,177.937,26.215,107.99978947368422,26.368052631578948,69.9372105263158,-0.153052631578948,82.70829824561403,-0.11789473684210587,2.0
2023-03,1288132,5130172.0,522397.0,5652569.0,0.2510894371572727,98,-0.86,178.881,26.541,130.4251052631579,27.087105263157895,48.45589473684211,-0.5461052631578944,61.602842105263164,-0.2637368421052623,3.0
2023-04,1194559,5130172.0,522397.0,5652569.0,0.23284969782689546,99,-0.95,90.866,28.203,132.293,27.949789473684213,-41.42700000000001,0.25321052631578667,25.655368421052632,-0.14864912280701859,4.0
2023-05,1517634,5130172.0,522397.0,5652569.0,0.29582516921459945,100,-0.9,132.575,28.789,159.10384210526317,28.43263157894737,-26.52884210526318,0.35636842105263256,-6.4999824561403585,0.021157894736841598,5.0
2023-06,1447697,5130172.0,522397.0,5652569.0,0.2821926828184318,101,-0.78,147.856,28.544,170.18857894736843,28.15736842105263,-22.332578947368432,0.38663157894736955,-30.096140350877207,0.33207017543859624,6.0
2023-07,1609927,5130172.0,522397.0,5652569.0,0.3138154042398578,102,-0.76,245.362,28.244,177.9814210526316,27.839684210526315,67.3805789473684,0.40431578947368507,6.173052631578931,0.3824385964912291,7.0
2023-08,1753472,5130172.0,522397.0,5652569.0,0.3417959475822643,103,-0.87,192.569,28.249,181.2001052631579,27.69105263157895,11.368894736842094,0.5579473684210505,18.805631578947356,0.4496315789473684,8.0
2023-09,1829434,5130172.0,522397.0,5652569.0,0.3566028585396357,104,-0.97,223.665,28.156,194.26363157894738,27.634315789473685,29.40136842105261,0.5216842105263133,36.05028070175437,0.4946491228070163,9.0
2023-10,1937224,5130172.0,522397.0,5652569.0,0.3776138499839771,105,-0.94,173.418,28.397,236.39394736842104,27.58478947368421,-62.97594736842103,0.8122105263157877,-7.4018947368421095,0.6306140350877172,10.0
2023-11,1788870,5130172.0,522397.0,5652569.0,0.34869591117022974,106,-0.85,444.399,28.067,322.901947368421,27.264,121.49705263157898,0.8030000000000008,29.307491228070187,0.712298245614034,11.0
2023-12,1550796,5130172.0,522397.0,5652569.0,0.30228927996956045,107,-0.71,370.729,27.465,333.9657368421053,26.697578947368424,36.7632631578947,0.7674210526315761,31.761456140350884,0.7942105263157883,12.0
